Name,Player_ID,FG%_RT,FT%_RT,FG3M_RT,PTS_RT,REB_RT,AST_RT,TOV_RT,Total_Rating
Chris Boucher,1628449,0.4881002335952431,0.1871532846715329,0.31276595744680846,0.3061753494282084,0.3203632236095347,0.05696670776818743,-0.1215568862275449,39.776939203613466
Jalen Suggs,1630591,0.1953123198737979,0.3737226277372263,0.4851063829787234,0.4940279542566709,0.28808172531214526,0.31812577065351416,-0.6107784431137724,39.613477421218
Grant Williams,1629684,0.3869239753663198,0.26368613138686137,0.3769946808510638,0.31639135959339265,0.36648694665153236,0.19959926017262639,-0.3667664670658683,39.606228867088
Gary Trent Jr.,1629018,0.359168301000587,0.1685272649205668,0.5387984981226532,0.33500261604006276,0.16510315817586965,0.09773699862189018,-0.12328284607256076,39.548181660276185
Nick Richards,1630208,0.6427581542043211,0.2457420924574209,0.0,0.29140194832698013,0.5932652289065455,0.07832123121888844,-0.3104901308494123,39.54675821827862
Richaun Holmes,1626158,0.6679691371133292,0.23357664233576644,0.0,0.23176620076238882,0.4219069239500568,0.12083847102342786,-0.1467065868263473,39.24784151692126
Wendell Carter Jr.,1628976,0.42753371204077295,0.22262773722627738,0.12566489361702127,0.2758894536213469,0.5251489784335982,0.17127774352651048,-0.22922904191616766,38.97998801799165
Corey Kispert,1630557,0.39136219795369176,0.19193490487016873,0.4394837809557028,0.3524486012456517,0.21218436575426583,0.14574194982919286,-0.21988809266712478,38.83510024388042
Duncan Robinson,1629130,0.3573482567798832,0.13181623014169172,0.5617959949937421,0.3341056880185365,0.16299993323095413,0.2132443606295786,-0.24964776329693555,38.79391082005498
Killian Hayes,1630165,0.35856161959368577,0.23357664233576644,0.2978723404255319,0.2744599745870394,0.21452894438138478,0.44595150020550767,-0.3143712574850299,38.76611934237313
Zach Edey,1641744,0.6267148014440433,0.16393442622950818,0.06592256714335543,0.2819588809965214,0.5509759773729554,0.080653312041398,-0.26111711004221067,38.72667753755225
Kel'el Ware,1642276,0.6093445548464493,0.10679984633115637,0.12541993281075028,0.2749949842840902,0.5118585339626023,0.08025612737144959,-0.2022271246979725,38.66005619192838
Tim Hardaway Jr.,203501,0.29785881139459397,0.2310740354535975,0.4723404255319149,0.32717371573788345,0.17264472190692393,0.13810110974106043,-0.1347305389221557,38.60912592206282
Georges Niang,1627777,0.43852721544579454,0.11958804119588043,0.4621101719615272,0.3020312962350525,0.2556714816600065,0.12296674155025927,-0.20670986793536214,38.34538136549354
Larry Nance Jr.,1626204,0.5287357542294897,0.08576642335766425,0.31648936170212766,0.2579415501905972,0.3068955732122588,0.13666255651459103,-0.13972055888223553,38.309083006656245
Jalen Smith,1630188,0.454258152334734,0.17039607514658375,0.25636553889082664,0.2484637657008353,0.3938892093559852,0.08631319358816276,-0.12025130067733385,38.223470326988206
Draymond Green,203110,0.3670153769029656,0.17470384109130072,0.25636553889082664,0.2799591726206595,0.44078078189836434,0.49523963534191745,-0.5256699715323452,38.19677408069294
Sam Hauser,1630573,0.41979852410278184,0.07481751824817519,0.5096409574468085,0.24968233799237613,0.2189982973893303,0.0809186189889026,-0.0654940119760479,38.19594944860755
Clint Capela,203991,0.6064626730245758,0.07511612475116124,0.0,0.2705787224211621,0.6097822722113301,0.09729850913574711,-0.17909635274904737,37.98499145588312
Buddy Hield,1627741,0.3131818503574715,0.13197080291970803,0.551063829787234,0.34317662007623895,0.23264472190692395,0.14960953555281548,-0.24590818363273453,37.87200279937131
Kyle Filipowski,1642271,0.5292045534984587,0.1320504313205043,0.24371373307543517,0.2800046205382927,0.40847177793829326,0.1647797332137653,-0.2889675195064417,37.70565868696322
Julian Champagnie,1630577,0.32803341119841434,0.17576642335766424,0.4676595744680851,0.2935705209656925,0.27364358683314416,0.11738594327990137,-0.19001996007984032,37.62307927810683
Jaylen Wells,1642377,0.3449911144393154,0.20188244333461391,0.39683650615901456,0.3210058182304555,0.23805185494951908,0.14650528911674995,-0.18476205483769303,37.58385253567233
Ochai Agbaji,1630534,0.4947009273023289,0.10000000000000003,0.3276595744680851,0.30444726810673445,0.2717366628830874,0.13522400328812167,-0.17115768463073852,37.53508705101798
Nic Claxton,1629651,0.6060876336094005,0.06635700066357,0.010154738878143133,0.31142428092872826,0.5428232380559281,0.19355079774315284,-0.26991471602250044,37.48048173931265
Andrew Nembhard,1629614,0.433728417635181,0.22541135716936783,0.1855391272989542,0.3127086339456852,0.23755747513418882,0.43888064536353943,-0.37653506546229576,37.39855538595883
Oscar Tshiebwe,1631131,0.5817100716230044,0.20172528201725284,0.0,0.17188402448885298,0.5590754308120937,0.054926577737921756,-0.11431682090364724,37.33988895068456
Yves Missi,1642274,0.5729047983971488,0.1574103459219295,0.0,0.2735760455223468,0.5814045304249124,0.11258242641934274,-0.24299227631693138,37.33684286175089
Alex Sarr,1642259,0.18529340978268558,0.16788321167883208,0.36117021276595745,0.39593392630241425,0.4695800227014756,0.19564323879983558,-0.3353293413173653,36.95930852201899
Tre Mann,1630544,0.303026936961955,0.23020774845592362,0.4124386252045827,0.4292835499951129,0.20902820221775953,0.2589395807644883,-0.40304007369875633,36.95186338694038
Ziaire Williams,1630533,0.3111191335740071,0.2204379562043796,0.36861702127659574,0.30648030495552736,0.33132803632236096,0.11796136457048911,-0.2165668662674651,36.93883631648537
Jose Alvarado,1630631,0.2675594085584967,0.15113782739373122,0.4292866082603254,0.29359443904626653,0.17246444548307405,0.3994100722903218,-0.2753316895620524,36.906607623812285
Amir Coffey,1629599,0.45065756612300684,0.24529659710085333,0.3178004195385077,0.29894231973799595,0.16114850282169751,0.093607266285754,-0.1298810829046133,36.892505180715624
Moses Moody,1630541,0.3902720417872414,0.20350800740821443,0.3867894569704668,0.3072313148362381,0.17930777440832163,0.1146548392439774,-0.14701939404772546,36.81994160640921
Russell Westbrook,201566,0.3738077871236391,0.1669311329736591,0.2849213691026827,0.4008618308380753,0.35547549721166655,0.5391447309637414,-0.6894905840492928,36.7405842891292
Jaylin Williams,1631119,0.41856792602173787,0.10019907100199073,0.2741779497098646,0.17396326672057294,0.39817872252605513,0.2118596569891268,-0.14765922700054437,36.679906564724135
Goga Bitadze,1629048,0.6454667722028096,0.12408759124087594,0.010154738878143133,0.2194755689037773,0.4799814260654215,0.1673952845346187,-0.2191072400653239,36.632860397326084
Quinten Post,1642366,0.4260180333231937,0.10455711185638196,0.4226566992524439,0.2645695250523713,0.2647789673896371,0.1259706068583997,-0.18125910341479204,36.628695243491514
Taurean Prince,1627752,0.43939781786458365,0.10633260998224503,0.4196377228292122,0.25055805487825816,0.2599472344080744,0.17029359816042924,-0.2209095322867778,36.57648796839516
Tre Jones,1630200,0.5513807971783911,0.18121231355125356,0.09227567067530065,0.21877244351140823,0.1803286778858017,0.36026376454189674,-0.15946368133298622,36.56397671134937
Nickeil Alexander-Walker,1629638,0.38895955113947533,0.15693430656934304,0.3938969764837626,0.2889052364074099,0.22864269072226537,0.22600428321111038,-0.2592184052946738,36.54741512976955
Miles McBride,1630540,0.30996541062732363,0.14301620685389088,0.3937973314100252,0.2878986927400771,0.1805921622193578,0.24723609688812723,-0.13853648634933524,36.54343158307229
Scotty Pippen Jr.,1630590,0.46281244081201606,0.17380153876504245,0.2354801610120759,0.2925924654005976,0.23868760928919838,0.3779118205751991,-0.35968603333872795,36.482625192262866
Keon Ellis,1631165,0.4859979578597671,0.16278372162783722,0.38866219761002624,0.2564968407860612,0.18514141775379783,0.13124334915460367,-0.19235501599540644,36.389480202077
Dorian Finney-Smith,1627827,0.4095867189741182,0.08835958509412217,0.4428891377379619,0.26375978064602423,0.28854770296911403,0.11811279122590694,-0.19487341107259165,36.34872305275864
Scoot Henderson,1630703,0.29480491901388056,0.27737226277372273,0.35541586073500964,0.3867390550999192,0.21452894438138478,0.4381048462429474,-0.5620577027762657,36.0542618664709
Max Christie,1631108,0.37059413416389414,0.23540145985401462,0.3320035460992908,0.28716645489199494,0.23141316685584562,0.16303603233319633,-0.2241350632069195,35.81229874723814
Kelly Olynyk,203482,0.5089890142902278,0.22503115542104324,0.1689154125583809,0.26181547711283976,0.34533927632125355,0.2526239812336471,-0.3731561267708486,35.66033381048474
Dalton Knecht,1642261,0.43247563766782277,0.13138686131386862,0.3661347517730496,0.27700127064803054,0.20161748013620887,0.07912042745581586,-0.09896872920825016,35.64004739785072
Brandon Clarke,1629634,0.6808611170099809,0.13024635036496351,0.003490691489361702,0.25444726810673446,0.36425227014755956,0.08901048088779286,-0.13426272455089822,35.62151233725307
Bogdan Bogdanović,203992,0.3133574007220215,0.18139462649479732,0.42304210049796287,0.32831382302846795,0.2160504262564301,0.2295563659259648,-0.307682507325774,35.51852083290405
Stephon Castle,1642264,0.2805128764355775,0.2874334188202803,0.25963197239792984,0.4347676774614513,0.24158664907813604,0.32425767320958443,-0.4446512380644117,35.505863644424544
Derrick Jones Jr.,1627884,0.5542250401965839,0.14661105318039624,0.23297872340425532,0.3149754946451262,0.24824063564131668,0.06781750924784218,-0.18263473053892215,35.47185228185349
Zaccharie Risacher,1642258,0.37190861054551355,0.17625590382138262,0.3515331664580726,0.37715823305179763,0.26185150564198434,0.10789149198520345,-0.2650581190560056,35.454582744455436
Justin Champagnie,1630551,0.49395084847197823,0.12289316522893166,0.23965183752417796,0.23841977590389282,0.36794964399958724,0.08160520121062662,-0.16766467065868265,35.333068328901426
Bilal Coulibaly,1641731,0.29737934211805,0.2610416924409254,0.23855030652722684,0.3757672345099391,0.35633621270128324,0.29112416142448116,-0.44402719983761296,35.31679661112357
Terry Rozier,1626179,0.24122346814088114,0.22208926648318772,0.33327520055807464,0.3374507884266878,0.2672819634915614,0.2320551434173556,-0.26111711004221067,35.21637625023913
Luke Kornet,1628436,0.6529675605063162,0.12408759124087591,0.0,0.1695737553424974,0.3748839129088845,0.13862422000523109,-0.08891308292505898,35.189821041248535
Kyle Kuzma,1628398,0.25542578042047137,0.18071985904857796,0.31584739545121054,0.45375279323489465,0.4315237386981878,0.2068540329095625,-0.4733636175924015,35.17791401912834
Brice Sensabaugh,1641729,0.442022314063087,0.1493542953396968,0.4536824877250409,0.31386961196363994,0.19472627259233388,0.12216636630939962,-0.3063104560110548,35.14585852595681
Jusuf Nurkić,203994,0.4369448573653288,0.1693430656934306,0.13900709219858157,0.24396442185514614,0.5688989784335982,0.1898890258939581,-0.3819028609447771,35.05946862722381
Cason Wallace,1641717,0.4546068698237417,0.10766423357664234,0.25132978723404253,0.25444726810673446,0.24469707718501701,0.22387484586929718,-0.18010853293413173,34.81225542945807
Jaxson Hayes,1629637,0.7331509874708007,0.131970802919708,0.0,0.21407878017789073,0.338955732122588,0.09667077681874231,-0.1634730538922156,34.67989753195379
Day'Ron Sharpe,1630549,0.5351301762582289,0.1582481751824818,0.049148936170212765,0.24213468869123256,0.4719636776390465,0.15709001233045625,-0.26407185628742513,34.636008142648414
Bub Carrington,1642267,0.28017838182204274,0.14072992700729928,0.345531914893617,0.27811944091486657,0.2927128263337117,0.3613645704891081,-0.34930139720558884,34.62810017618649
Johnny Juzang,1630548,0.3983933919640307,0.13314875409010823,0.3774761555392517,0.257109056653376,0.2021996947042937,0.08780135209830349,-0.10840388189138965,34.586753343974394
Herbert Jones,1630529,0.366812486727543,0.22919708029197078,0.24574468085106385,0.312579415501906,0.2788876276958002,0.280517879161529,-0.3667664670658683,34.56745933229341
AJ Green,1631260,0.3904399698835884,0.09024552090245522,0.4671179883945841,0.2245581610257595,0.16252192756165515,0.12685423906139073,-0.11749228815097078,34.49747139670115
Vít Krejčí,1630249,0.46087237205351456,0.09518248175182482,0.3395744680851064,0.21285895806861502,0.19307604994324631,0.22614056720098646,-0.18443113772455091,34.47253306647743
Lonzo Ball,1628366,0.2731062099930224,0.12221063607924923,0.4276595744680851,0.23263750226901436,0.24108967082860386,0.2836004932182491,-0.24550898203592816,34.25494473231651
Justin Edwards,1642348,0.41454964657343085,0.11470281543274245,0.3563829787234043,0.31366854238518793,0.23666288308740066,0.13563501849568435,-0.23952095808383234,34.18529057782199
De'Anthony Melton,1629001,0.29668011608975703,0.10218978102189784,0.4840425531914893,0.3151207115628971,0.23836549375709423,0.2445540484997945,-0.34930139720558884,34.17426521601743
Kevin Huerter,1628989,0.3327776598003822,0.10150547445255474,0.40492021276595747,0.2916137229987294,0.21452894438138478,0.1847641800246609,-0.2030314371257485,34.05691953956614
Brandon Boston,1630527,0.3585616195936859,0.21167883211678837,0.26063829787234044,0.3252858958068615,0.22814982973893305,0.18906699547883274,-0.2594810379241517,33.7187232278562
Danté Exum,203957,0.4685731813784479,0.16788321167883208,0.26063829787234044,0.27784836933502755,0.11918274687854712,0.23975887107822988,-0.22122421823020627,33.68690171766104
Robert Williams III,1629057,0.639091102144829,0.14379562043795624,0.011170212765957447,0.17687420584498095,0.4219069239500568,0.0906288532675709,-0.1781437125748503,33.49860522582558
Jalen Wilson,1630592,0.2950299426629857,0.2440875912408759,0.31276595744680846,0.2797458703939009,0.23741203178206582,0.15191122071516647,-0.21796407185628744,33.43869058634776
Kentavious Caldwell-Pope,203484,0.38936108937418,0.16998300169983002,0.33357621684640043,0.26861151241927905,0.15771305956805,0.15134368190801142,-0.16938725289147732,33.39282468287126
Sam Merrill,1630241,0.3566864225178092,0.11214333112143332,0.4231141199226306,0.21762735358669288,0.15602105045918893,0.12554646340096404,-0.09526401741970604,33.25612813250753
Tyrese Martin,1631213,0.32490676681084746,0.13215520553207838,0.3762597984322508,0.26429479034307496,0.26345659836310414,0.17262638717632553,-0.23899569282487657,33.226080016026714
Garrison Mathews,1629726,0.3630457865142604,0.1983497302443669,0.39824236817761327,0.22606485829512182,0.1290282781424271,0.11070605264568702,-0.13212705024733143,33.19031005289027
Alex Caruso,1627936,0.42869399023147164,0.12934306569343065,0.25021276595744685,0.21041931385006357,0.20451759364358682,0.22096177558569668,-0.15089820359281436,33.188777392472446
Ausar Thompson,1641709,0.5800117799316443,0.1278060873157967,0.042151746286631875,0.29862626165759637,0.3535005247039171,0.18728334457808904,-0.2965766580047452,33.17730048367499
Thomas Bryant,1628418,0.5155378629454596,0.14524310280836328,0.16660656328885684,0.200547024745332,0.28361453663979685,0.07460970971180171,-0.09946209276362529,33.020592028880664
Zach Collins,1628380,0.5178887090750653,0.18071985904857793,0.11170212765957446,0.1945405950138019,0.3119300168304043,0.15030400952421447,-0.1842865992153624,32.9205576398256
Isaiah Stewart,1630191,0.5693174648606892,0.14027292922881623,0.04532839962997225,0.18164742279432075,0.3938212505551991,0.14260440679783412,-0.19135641759958344,32.89070477024445
Alec Burks,202692,0.39933625368542164,0.12867085384484805,0.3740722414646215,0.20566768121509416,0.18126864292690653,0.09434232787543372,-0.10235343266954462,32.874514247139544
Dean Wade,1629731,0.40169115233884817,0.06317186463171866,0.30058027079303673,0.16578491394247433,0.31204210091837786,0.11142248626835558,-0.07621121393576484,32.80976648272518
Noah Clowney,1641730,0.21775877828764517,0.2126309108219613,0.42252543940795556,0.2784376553781559,0.2813749198045699,0.0750549509462285,-0.2095808383233533,32.80258701637304
Mason Plumlee,203486,0.5807456845554105,0.12596454640250257,0.0,0.13679433654020695,0.4454029511918275,0.15536374845869297,-0.17065868263473055,32.6848132236598
Mitchell Robinson,1629011,0.6355550162303188,0.12408759124087591,0.0,0.15901252495915777,0.43416572077185017,0.05548705302096178,-0.1347305389221557,32.68390944174062
Alondes Williams,1631214,0.7504778084519006,0.05839416058394161,0.22340425531914893,0.15247776365946633,0.0,0.08631319358816276,-0.0,32.619490361946546
Brandon Williams,1630314,0.5189212146952643,0.24911702378149284,0.15854495538778313,0.2538016969299504,0.12225843066896122,0.20325364941728652,-0.23662352713926987,32.57345753557782
Donovan Clingan,1642270,0.549616534783411,0.09931793705875314,0.043948378095570284,0.18747266023704878,0.5298747697288848,0.09197307513492754,-0.23363109845882005,32.555462917988905
Lonnie Walker IV,1629022,0.281946424779298,0.13347236704900942,0.3670212765957447,0.2809947358867308,0.22474460839954596,0.2034525277435265,-0.2245508982035928,32.51719377521407
Trayce Jackson-Davis,1631218,0.5941455890735545,0.08835958509412215,0.0,0.20865378184979605,0.37511201385984827,0.154455188526186,-0.15442798613299716,32.49710292547079
T.J. McConnell,204456,0.5442061301054716,0.12226277372262774,0.04654255319148936,0.2795425667090216,0.17480136208853578,0.38601178243595013,-0.2969061876247505,32.24465035443076
Trey Lyles,1626168,0.38318114249309826,0.12196844831645869,0.25583390528483185,0.19035127269746283,0.3194866537292666,0.10023467642496321,-0.11493142746764534,32.236019628035734
Karlo Matković,1631255,0.5832305016845258,0.14006707437364374,0.09660724554341577,0.21182046086747486,0.34595208147989076,0.09331156063585164,-0.21524518530506553,32.22624373706485
Julian Strawther,1631124,0.3771598856741015,0.1747038410913007,0.3442622950819672,0.2859582977482451,0.15474218938985135,0.11461260132198661,-0.195837832531658,32.22258773703427
Jordan Hawkins,1641722,0.1891241695234049,0.20385818561001046,0.43882978723404253,0.32891631875113453,0.20175936435868333,0.10172626387176326,-0.21706586826347307,32.005656322844004
Peyton Watson,1631212,0.4695554274658118,0.16266944734098018,0.1631205673758865,0.2517093241362619,0.24517593643586832,0.12604466365255515,-0.17298735861610112,31.95791753255584
Kyshawn George,1642273,0.24188920152898696,0.15282846715328469,0.3735039893617021,0.2630241423125794,0.3050333427922815,0.21713162762022195,-0.31109655688622756,31.881600841244325
Jeremiah Robinson-Earl,1630526,0.46309591082348617,0.13188172708152915,0.18175261449693472,0.18555768526694377,0.3151272629331076,0.10533135488724948,-0.14208870394803613,31.83909349291514
Jake LaRavia,1631222,0.4710734441462833,0.14001327140013273,0.20309477756286265,0.21162065380616843,0.28062119492312454,0.20662855434741995,-0.273090183269824,31.821228436292653
Terance Mann,1629611,0.4926382105188646,0.10437956204379563,0.20106382978723406,0.2287166454891995,0.2061861520998865,0.15392519523222362,-0.1501996007984032,31.737779344678646
Ben Simmons,1627732,0.5352377962643228,0.10123770231672487,0.0,0.16838848682393237,0.35754824063564133,0.5160027877553209,-0.4419422025514189,31.731692496651387
Jay Huff,1630643,0.5194535287039004,0.12408759124087591,0.2904255319148936,0.21041931385006357,0.14659477866061293,0.051787916152897656,-0.10828343313373255,31.680684986316344
Kenrich Williams,1629026,0.48698237417710766,0.09865787614786908,0.21619766643788607,0.18346518014509983,0.24451686133792244,0.11833260411280377,-0.11493142746764534,31.648244487759534
Keion Brooks Jr.,1631232,0.5559930831538392,0.0959332638164755,0.19148936170212766,0.2221818841895081,0.22474460839954596,0.08631319358816276,-0.14970059880239522,31.4874309741405
Cole Anthony,1630175,0.34325759184540233,0.20673416529314811,0.24862731640356894,0.2921670697216871,0.22029585148841127,0.249194542778728,-0.3346532740969673,31.45325975496787
Bol Bol,1629626,0.5357125904088541,0.11249463288965222,0.21026282853566958,0.21885043725241052,0.2166321693263003,0.05331109015739465,-0.12328284607256076,31.41111172573187
Jamison Battle,1642419,0.39786999603328826,0.09310012394986918,0.35828984343637094,0.19735801107621492,0.1794487396397747,0.0749133378312356,-0.0790871088012654,31.357528272158632
Jared Butler,1630215,0.41815121556043194,0.1776155717761557,0.19858156028368792,0.25187067626711845,0.12447975785092698,0.3004977850847148,-0.2522732313151475,31.281319012909474
Matas Buzelis,1641824,0.4092933026464561,0.1702505425133162,0.25057504312823464,0.2484975445585357,0.23578856950026075,0.07814843203252575,-0.17559475643307978,31.230899861723778
Keon Johnson,1630553,0.21361395372862765,0.17380153876504245,0.3532202415181139,0.3189669974930458,0.262846274197012,0.17962475422401442,-0.2860495225764687,31.206919244110214
Davion Mitchell,1630558,0.44568831358180433,0.10349711297526962,0.24674499841219436,0.22757875173054679,0.15369237806427566,0.4070890921471558,-0.3691125212262043,31.18520541837408
Tyson Etienne,1630623,0.3791887874283287,0.05839416058394161,0.44680851063829785,0.24396442185514614,0.0,0.08631319358816276,-0.0,31.17214159003197
Andre Drummond,203083,0.502951794436186,0.13065693430656933,0.01675531914893617,0.2233799237611182,0.554199772985244,0.07336621454993834,-0.28817365269461076,31.132806062614428
Haywood Highsmith,1629312,0.4549243588808981,0.09565312125503869,0.2600825658939346,0.19298678146750364,0.2348077998204212,0.12882566207188473,-0.15640361068906963,31.074817068740074
Gary Payton II,1627780,0.6032425070115187,0.09463881198087089,0.11170212765957446,0.19979844893309384,0.21329601941367568,0.11310004677069603,-0.12647119553995456,31.03452828978131
Tristan Vukcevic,1641774,0.47407375946768593,0.1635036496350365,0.20106382978723406,0.24091486658195682,0.24074914869466515,0.083436087135224,-0.19560878243512975,31.004394520057527
Cody Martin,1628998,0.381767183407659,0.11587591240875912,0.20013297872340427,0.21982210927573062,0.31583427922814983,0.18161734484175915,-0.2095808383233533,30.93603863226027
A.J. Lawson,1630639,0.3296835846251857,0.12408759124087589,0.2904255319148936,0.24548919949174083,0.22525539160045402,0.07336621454993834,-0.08383233532934133,30.91053488887581
Kevon Looney,1626172,0.511920128277335,0.07553157727705492,0.0064754856614246065,0.14098668581846308,0.4446034644425801,0.13509891170321128,-0.11238392779658077,30.85297639517502
Cameron Payne,1626166,0.36418721082131567,0.1340411413404114,0.29448742746615086,0.21254476146471066,0.1040140336394593,0.23670739453723422,-0.1460714933768826,30.793390601290415
Bruce Brown,1628971,0.3524292183455488,0.1968830144012626,0.15094882116158712,0.24561283011092416,0.2821732061232629,0.16796080914453296,-0.20391649134164105,30.592729286746483
Caleb Martin,1628997,0.3887090187366255,0.13250982594048286,0.19476268412438624,0.24865604535236047,0.2933729153933467,0.18590534003604287,-0.2525717795178873,30.573549786622216
Sandro Mamukelashvili,1630572,0.5144113321220987,0.10218978102189784,0.21926713947990545,0.17732599181137937,0.1973136587211502,0.06233730648033977,-0.08150365934797073,30.573485634672988
Alex Reese,1642024,0.502951794436186,0.11903425042111175,0.22340425531914893,0.16186101065389502,0.23653191303588578,0.0265579057194347,-0.08060801473975127,30.532208237863006
Jaime Jaquez Jr.,1631170,0.4111276279464854,0.20461502236873091,0.11890871654083733,0.25232610566872976,0.31025960235802424,0.21021439083568674,-0.3177515935870195,30.53135512764284
Patrick Williams,1630172,0.2706247461933662,0.1367652708413369,0.3370660694288914,0.2696448873135826,0.2722384849752076,0.17262638717632553,-0.27944111776447106,30.270229661283
Collin Gillespie,1631221,0.45711364369253515,0.11678832116788321,0.21513002364066192,0.15586615840745446,0.1403707907680666,0.19500388181029363,-0.10090929252605899,30.266092742969906
Jordan Goodwin,1630692,0.46357265584277685,0.10019907100199073,0.21324951644100582,0.18574563936698626,0.26003508409864823,0.11769980943840376,-0.16194882961350027,30.245290759075367
Tosan Evbuomwan,1641787,0.37356319620069883,0.2196416721964167,0.17263056092843326,0.2800046205382927,0.28603859250851305,0.14123977132608453,-0.29531845400108875,30.22596680154074
Marcus Smart,203935,0.2929297219380039,0.19774386197743862,0.3181818181818182,0.27076354395287056,0.1495201733567227,0.28509509397302246,-0.3365995282162947,30.221725349051543
Isaiah Jackson,1630543,0.6267148014440433,0.05839416058394161,0.0,0.21346886912325289,0.4004540295119183,0.08631319358816276,-0.2095808383233533,30.173723359788813
Moussa Diabaté,1631217,0.5873356628506341,0.09223623092236231,0.0,0.16264294790343076,0.4398926839335466,0.07061988566304227,-0.17782616585011796,30.151576884386
Ja'Kobe Walter,1642266,0.3210959474042324,0.17369283479815287,0.26443768996960487,0.25516686979747427,0.21161018323333874,0.13211203100228994,-0.19247219846022243,29.913991033491282
Cam Whitmore,1641715,0.35443618602675725,0.14890510948905109,0.2680851063829787,0.27649301143583227,0.21135073779795688,0.08055898068228524,-0.17697937458416502,29.842298658480594
Matisse Thybulle,1629680,0.46169745876690027,0.05839416058394161,0.24822695035460993,0.1897501058873359,0.2224744608399546,0.14385532264693796,-0.16300731869594146,29.804866067292835
Tristan da Silva,1641783,0.3652436598781476,0.14166752338850622,0.23599041054839673,0.21475741360488218,0.23366532909146137,0.12643059342491447,-0.1564476680441933,29.802713487406674
Kris Dunn,1627739,0.39581366896669756,0.07408214402440355,0.21340107970784375,0.19162130895712037,0.24761549799244412,0.25121004104017525,-0.2127089105371347,29.795722051655442
Josh Green,1630182,0.39396645990687873,0.10938010676544287,0.32010161956176564,0.22894422424093006,0.18250969895132735,0.13784345841691664,-0.2127089105371347,29.770105868669905
Ben Sheppard,1641767,0.40759341198750904,0.10362570300347015,0.24171607952563656,0.16297623263274108,0.20280605124579,0.11461260132198661,-0.07558653185432414,29.711257632740423
Orlando Robinson,1631115,0.4225058398810787,0.17664233576642338,0.08377659574468085,0.20127064803049555,0.3450340522133939,0.14457459926017263,-0.22005988023952097,29.608621835257722
Eric Gordon,201569,0.40774948135321887,0.13924761370016844,0.32078559738134205,0.2079953083765028,0.08434471317558719,0.14385532264693796,-0.15046829418086904,29.6026051737971
Trendon Watford,1630570,0.4215287635099641,0.22089896273530543,0.146976483762598,0.28970775095298607,0.23899277137224445,0.20442598481406968,-0.36952410967538607,29.58969318385314
Bismack Biyombo,202687,0.650288707540778,0.033368091762252354,0.0,0.16554728625884918,0.3711691259931896,0.11097410604192356,-0.17964071856287425,29.55633097191298
Kevin Porter Jr.,1629645,0.37918878742832884,0.19168517930815612,0.15217391304347827,0.29258052041323684,0.24872921087696787,0.2777033185010454,-0.39182504556105185,29.51858790432103
KJ Martin,1630231,0.5530463448917473,0.13972888425443167,0.0797872340425532,0.18950807769105102,0.20771850170261066,0.09453349773941637,-0.11477045908183633,29.501039423647107
Jared Rhoden,1631197,0.40169115233884817,0.21366954213669545,0.1827852998065764,0.2190135150745062,0.19502631307398616,0.07061988566304227,-0.13336962438758845,29.498062570421673
Dru Smith,1630696,0.5117920092224616,0.11470281543274248,0.2553191489361702,0.18950807769105102,0.18388195232690127,0.14180024660912455,-0.25449101796407186,29.320400925566076
Jeff Dowtin Jr.,1630288,0.4902581526917904,0.12240314430095453,0.13747954173486088,0.1978301241325384,0.11001484327250502,0.1593474343166082,-0.07523414709043452,29.309772848696774
Torrey Craig,1628470,0.485271364863635,0.08342022940563086,0.2446808510638298,0.1466690869486295,0.16004540295119182,0.036991368680641186,-0.01996007984031936,29.181948434687143
Ricky Council IV,1641741,0.3348557699926783,0.21919599084867633,0.17338837726262304,0.22621327922016352,0.2006539380283599,0.11594309586469626,-0.13450710519259987,29.146664838425966
Precious Achiuwa,1630173,0.5172321413986312,0.08366086468276251,0.03866612111292962,0.19001075163718112,0.38917750807648654,0.08133358626576875,-0.1652464302164901,29.123342158614314
Anthony Black,1641710,0.35714879987898424,0.23477652234776525,0.17137860682016903,0.28197942594558845,0.2008147652885109,0.26366907082411367,-0.3760971208268395,29.09345821079594
Isaac Okoro,1630171,0.44991050571853286,0.10934008639952332,0.22340425531914893,0.17612737598215908,0.15469434084644074,0.10921261229522636,-0.08982035928143713,29.072895596288383
Kyle Anderson,203937,0.45940555122971777,0.11192214111922144,0.09929078014184396,0.16433714527742485,0.22379871358304956,0.19500388181029363,-0.1280771789753826,28.888434991268173
Daniel Theis,1628464,0.4801533457768439,0.1448328851325394,0.05291153415453527,0.13000735638333447,0.308620586653922,0.13628398987604648,-0.13788213047589035,28.612467986564848
Oshae Brissett,1629052,0.48232462660154307,0.10218978102189777,0.22340425531914893,0.26429479034307496,0.2622020431328036,0.05754212905877517,-0.27944111776447106,28.55059278226935
Ajay Mitchell,1642349,0.5102319713190011,0.14727350794332333,0.14455569461827283,0.19553030869272744,0.140916071309341,0.14470153042721404,-0.17259598450158506,28.501745485530343
Javonte Green,1629750,0.44506264599702694,0.1304450200141276,0.16575154426904598,0.16329876624175105,0.2375965728094907,0.07239171075136232,-0.10479041916167665,28.479745587796863
Josh Okogie,1629006,0.45563064469788767,0.17045942464577074,0.16426783479349188,0.2053965169295164,0.20821926954663816,0.06600420686153623,-0.16026769989432899,28.47857423939699
