Player_ID,SEASON_ID,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,PERSON_ID,Name,FGPM,FG%,FTPM,FT%,FG%_RT,FT%_RT,PTS_RT,FG3M_RT,REB_RT,BLK_RT,AST_RT,TOV_RT
2544,22025.0,33.333333333333336,8.194444444444445,16.333333333333332,1.4166666666666667,4.638888888888889,4.166666666666667,5.583333333333333,0.6666666666666666,5.138888888888889,5.805555555555555,7.055555555555555,1.0833333333333333,0.5833333333333334,3.0833333333333335,1.3611111111111112,21.97222222222222,-0.6388888888888888,2544.0,LeBron James,0.055555555555557135,3.440170940170942,2.750000000000001,3.0833333333333344,0.42552066814673883,0.4079657965796581,0.6692047377326564,0.3157142857142857,0.47170138888888885,0.22012578616352205,0.6598721023181455,-0.6851851851851852
101108,22025.0,14.25,1.125,3.5,0.625,1.875,0.0625,0.125,0.375,1.375,1.75,3.3125,0.6875,0.0,1.0,1.4375,2.9375,-5.25,101108.0,Chris Paul,-1.25,2.134615384615385,0.0,0.3333333333333334,0.2640342530922931,0.044104410441044115,0.08946700507614212,0.1392857142857143,0.1421875,0.0,0.3098021582733813,-0.2222222222222222
200768,22025.0,8.857142857142858,0.42857142857142855,1.4285714285714286,0.42857142857142855,1.4285714285714286,0.42857142857142855,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,1.1428571428571428,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.7142857142857142,2.2857142857142856,200768.0,Kyle Lowry,-0.5714285714285714,2.813186813186814,0.2857142857142857,0.6190476190476191,0.3479679217072177,0.0819081908190819,0.052211747643219716,0.09551020408163265,0.04642857142857142,0.053908355795148244,0.10688591983556013,-0.06349206349206349
201142,22025.0,36.72,9.04,17.88,2.32,5.76,5.42,6.16,0.5,4.84,5.34,4.44,0.84,0.88,3.22,2.02,25.82,4.9,201142.0,Kevin Durant,0.1999999999999993,3.5846153846153843,4.68,5.013333333333333,0.4433872502378687,0.6633303330333032,0.7863959390862943,0.5170285714285714,0.43387499999999996,0.33207547169811324,0.41525179856115113,-0.7155555555555556
201143,22025.0,20.61764705882353,2.823529411764706,6.588235294117647,1.4411764705882353,4.264705882352941,0.5,0.5588235294117647,0.9705882352941176,3.9411764705882355,4.911764705882353,2.323529411764706,0.7647058823529411,1.0588235294117647,0.9705882352941176,1.2352941176470589,7.588235294117647,-0.11764705882352941,201143.0,Al Horford,-0.9411764705882346,2.4434389140271504,0.4411764705882353,0.7745098039215688,0.30223316729165517,0.10247789484830838,0.2311137653030755,0.3211764705882353,0.3990808823529412,0.3995560488346282,0.21730850613626748,-0.21568627450980393
201144,22025.0,18.5,1.2727272727272727,3.9545454545454546,0.9545454545454546,2.977272727272727,0.9318181818181818,1.0454545454545454,0.3409090909090909,1.4318181818181819,1.7727272727272727,2.8636363636363638,0.5909090909090909,0.25,0.6136363636363636,1.4545454545454546,4.431818181818182,0.4090909090909091,201144.0,Mike Conley,-1.409090909090909,1.975524475524476,0.8181818181818181,1.1515151515151516,0.2443560245653491,0.15236069061451601,0.13497923396400552,0.21272727272727274,0.1440340909090909,0.09433962264150944,0.2678221059516024,-0.13636363636363635
201145,22025.0,4.555555555555555,0.8333333333333334,1.7777777777777777,0.5555555555555556,1.2777777777777777,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.5,0.5555555555555556,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.2777777777777778,2.2777777777777777,-2.0,201145.0,Jeff Green,-0.11111111111111094,3.2735042735042743,0.05555555555555555,0.38888888888888895,0.4049053811185116,0.051455145514551465,0.06937394247038917,0.12380952380952381,0.04513888888888889,0.020964360587002098,0.015587529976019185,-0.012345679012345678
201566,22025.0,29.25,5.653846153846154,13.134615384615385,2.0576923076923075,5.961538461538462,1.9423076923076923,2.7884615384615383,1.3846153846153846,4.3076923076923075,5.6923076923076925,6.576923076923077,1.3076923076923077,0.15384615384615385,3.4038461538461537,2.4615384615384617,15.307692307692308,-7.076923076923077,201566.0,Russell Westbrook,-1.8269230769230766,1.5576923076923084,1.0961538461538463,1.4294871794871797,0.19267364414843016,0.18914006785293916,0.4662241311987505,0.4585714285714285,0.46249999999999997,0.058055152394775045,0.6151079136690648,-0.7564102564102564
201567,22025.0,17.17241379310345,2.2413793103448274,5.620689655172414,1.4137931034482758,3.896551724137931,1.0689655172413792,1.2758620689655173,1.6551724137931034,4.241379310344827,5.896551724137931,1.7241379310344827,0.3103448275862069,0.27586206896551724,0.8275862068965517,1.6206896551724137,6.9655172413793105,-3.1379310344827585,201567.0,Kevin Love,-1.137931034482759,2.246684350132626,0.8620689655172411,1.1954022988505746,0.27789625643885957,0.1581675408920202,0.212147733239979,0.3150738916256157,0.47909482758620686,0.10409889394925179,0.1612503100967502,-0.1839080459770115
201569,22025.0,12.333333333333334,2.0,3.5,1.3333333333333333,2.3333333333333335,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.16666666666666666,0.5,0.5,5.5,-5.166666666666667,201569.0,Eric Gordon,0.5,3.884615384615385,0.0,0.3333333333333334,0.48049476688867754,0.044104410441044115,0.16751269035532992,0.2971428571428571,0.02708333333333333,0.06289308176100629,0.046762589928057555,-0.1111111111111111
