Player_ID,Name,TEAM_ID,Total_Rating,Total_Available_Rating
1641708.0,Amen Thompson,1610612745,61.525301737049844,61.525301737049844
1627826.0,Ivica Zubac,1610612746,61.4177165064659,61.4177165064659
1630168.0,Onyeka Okongwu,1610612737,64.60370353780706,61.3735183609167
201942.0,DeMar DeRozan,1610612758,61.3021534496756,61.3021534496756
1629651.0,Nic Claxton,1610612751,61.11579953436167,61.11579953436167
1628978.0,Donte DiVincenzo,1610612750,61.063654783500375,61.063654783500375
201939.0,Stephen Curry,1610612744,75.98227487190677,60.785819897525414
1629008.0,Michael Porter Jr.,1610612751,68.04631073794314,60.48560954483835
1641705.0,Victor Wembanyama,1610612759,90.27194168529546,60.18129445686364
1642851.0,Kon Knueppel,1610612766,60.11618532757226,60.11618532757226
1630583.0,Santi Aldama,1610612763,60.002602793057,60.002602793057
1630202.0,Payton Pritchard,1610612738,59.957754338657054,59.957754338657054
1628392.0,Isaiah Hartenstein,1610612760,62.97870529562755,59.82977003084618
1631221.0,Collin Gillespie,1610612756,59.69735365831145,59.69735365831145
1642259.0,Alex Sarr,1610612764,67.00559288608855,59.56052700985649
1630170.0,Devin Vassell,1610612759,59.55207948542562,59.55207948542562
1630700.0,Dyson Daniels,1610612737,59.448657368879786,59.448657368879786
202696.0,Nikola Vucevic,1610612741,62.91527528901908,59.41998221740691
1630162.0,Anthony Edwards,1610612750,76.38002430659846,59.4066855717988
1642349.0,Ajay Mitchell,1610612760,58.54115511124009,58.54115511124009
1626220.0,Royce O'Neale,1610612756,58.24548846830994,58.24548846830994
1630183.0,Jaden McDaniels,1610612750,61.18525924615737,57.7860781769264
203924.0,Jerami Grant,1610612757,60.98940919410407,57.77944028915122
1630217.0,Desmond Bane,1610612753,57.63202654966435,57.63202654966435
203468.0,CJ McCollum,1610612764,57.59425290684549,57.59425290684549
203497.0,Rudy Gobert,1610612750,57.521878400761295,57.521878400761295
203507.0,Giannis Antetokounmpo,1610612749,81.99293143262952,57.39505200284065
201566.0,Russell Westbrook,1610612758,57.34616134852097,57.34616134852097
201142.0,Kevin Durant,1610612745,65.41716294111916,57.240017573479264
1631095.0,Jabari Smith Jr.,1610612745,61.031061568616785,57.21662022057824
1631217.0,Moussa Diabate,1610612766,57.05793363473401,57.05793363473401
1629130.0,Duncan Robinson,1610612765,57.04145746270496,57.04145746270496
1629675.0,Naz Reid,1610612750,56.98161678943905,56.98161678943905
203084.0,Harrison Barnes,1610612759,56.502128968612695,56.502128968612695
1642907.0,Cedric Coward,1610612763,56.36488664538507,56.36488664538507
1629656.0,Quentin Grimes,1610612755,56.26895398586844,56.26895398586844
1642843.0,Cooper Flagg,1610612742,59.2168986563296,56.25605372351311
1630577.0,Julian Champagnie,1610612759,56.1953541439342,56.1953541439342
1626181.0,Norman Powell,1610612748,71.11400704895254,56.1426371439099
1641764.0,Brandin Podziemski,1610612744,56.09010503077372,56.09010503077372
1631170.0,Jaime Jaquez Jr.,1610612748,55.66428681938452,55.66428681938452
1629638.0,Nickeil Alexander-Walker,1610612737,61.6356090036716,55.47204810330444
1628404.0,Josh Hart,1610612752,58.62762340532931,55.370533216144345
1630558.0,Davion Mitchell,1610612748,55.1508455408148,55.1508455408148
1629640.0,Keldon Johnson,1610612759,55.07750382358253,55.07750382358253
1630230.0,Naji Marshall,1610612742,55.071324557011856,55.071324557011856
1629628.0,RJ Barrett,1610612761,61.34631041127244,54.888804052191134
1641717.0,Cason Wallace,1610612760,57.6443576643809,54.76213978116184
1641824.0,Matas Buzelis,1610612741,54.70815486453922,54.70815486453922
1629023.0,P.J. Washington,1610612742,57.52368696761396,54.64750261923326
1631212.0,Peyton Watson,1610612743,54.374446238229346,54.374446238229346
1631108.0,Max Christie,1610612742,54.248252504201645,54.248252504201645
1631109.0,Mark Williams,1610612756,63.696424171980546,54.14196054618346
1642852.0,Derik Queen,1610612740,54.024339727324985,54.024339727324985
1631260.0,AJ Green,1610612749,53.85853093613597,53.85853093613597
1628976.0,Wendell Carter Jr.,1610612753,56.513494073296414,53.6878193696316
203083.0,Andre Drummond,1610612755,56.69939954391852,53.549432902589714
1629674.0,Neemias Queta,1610612738,56.686187457263905,53.53695482074925
1641710.0,Anthony Black,1610612753,53.14367094287738,53.14367094287738
1630180.0,Saddiq Bey,1610612740,55.98905306803291,53.042260801294326
203994.0,Jusuf Nurkic,1610612762,52.767135915734876,52.767135915734876
1642273.0,Kyshawn George,1610612764,58.94163871143084,52.39256774349408
1631096.0,Chet Holmgren,1610612760,65.47988999894999,52.38391199915999
1630200.0,Tre Jones,1610612741,62.7462165823761,52.288513818646756
1628991.0,Jaren Jackson Jr.,1610612763,58.00997251949932,52.2089752675494
1641739.0,Toumani Camara,1610612757,52.19343245462967,52.19343245462967
1641730.0,Noah Clowney,1610612751,52.06181749253916,52.06181749253916
1641783.0,Tristan da Silva,1610612753,51.5893022028853,51.5893022028853
1631222.0,Jake LaRavia,1610612747,51.511076435188905,51.511076435188905
1642847.0,Jeremiah Fears,1610612740,51.41641788498571,51.41641788498571
1628989.0,Kevin Huerter,1610612741,54.43377601950961,51.40967735175907
1642285.0,Cam Spencer,1610612763,51.36423185480204,51.36423185480204
203897.0,Zach LaVine,1610612758,56.370151024507784,50.733135922057
1628398.0,Kyle Kuzma,1610612749,53.220362816051335,50.55934467524877
1641750.0,Ryan Kalkbrenner,1610612766,56.50391309622085,50.55613277030287
1629014.0,Anfernee Simons,1610612738,50.29378916727191,50.29378916727191
1629060.0,Rui Hachimura,1610612747,53.16435030762546,50.21077529053516
1630188.0,Jalen Smith,1610612741,50.197472153446775,50.197472153446775
1629111.0,Jock Landale,1610612763,50.18829746678125,50.18829746678125
1627739.0,Kris Dunn,1610612746,49.985957388123225,49.985957388123225
1630541.0,Moses Moody,1610612744,55.5141181019996,49.96270629179964
1629048.0,Goga Bitadze,1610612753,52.38302557282053,49.7638742941795
203501.0,Tim Hardaway Jr.,1610612743,49.74700677915093,49.74700677915093
1630696.0,Dru Smith,1610612748,49.64156259209903,49.64156259209903
1630643.0,Jay Huff,1610612754,49.46232665132648,49.46232665132648
1629028.0,Deandre Ayton,1610612747,55.04957265088505,48.93295346745337
1629006.0,Josh Okogie,1610612745,48.925356302030195,48.925356302030195
1630245.0,Ayo Dosunmu,1610612741,54.959476942299844,48.85286839315541
1642845.0,VJ Edgecombe,1610612755,58.58170107344938,48.818084227874486
1641796.0,Pelle Larsson,1610612748,48.80079570354726,48.80079570354726
1631169.0,Josh Minott,1610612738,51.6157912412282,48.74824728338219
1629611.0,Terance Mann,1610612751,48.70824401304684,48.70824401304684
1642377.0,Jaylen Wells,1610612763,48.587041658371305,48.587041658371305
203952.0,Andrew Wiggins,1610612748,57.53049369898782,48.44673153598974
1630543.0,Isaiah Jackson,1610612754,48.33849824699665,48.33849824699665
1629012.0,Collin Sexton,1610612766,50.94908835049938,48.26755738468362
1629018.0,Gary Trent Jr.,1610612749,48.16666172912657,48.16666172912657
1630572.0,Sandro Mamukelashvili,1610612761,50.56143938704064,47.900310998249026
1628381.0,John Collins,1610612746,47.78291958212608,47.78291958212608
1631323.0,Simone Fontecchio,1610612748,47.77534616773991,47.77534616773991
1642347.0,Jamal Shead,1610612761,47.73669181077695,47.73669181077695
1629661.0,Cameron Johnson,1610612743,50.03220477741539,47.25263784533675
1641842.0,Ronald Holland II,1610612765,47.167405293103506,47.167405293103506
1629631.0,De'Andre Hunter,1610612739,58.65146848170526,46.92117478536421
1626171.0,Bobby Portis,1610612749,46.773758057662704,46.773758057662704
1642366.0,Quinten Post,1610612744,46.52668880552531,46.52668880552531
1629750.0,Javonte Green,1610612765,46.42015033516117,46.42015033516117
1642883.0,Sion James,1610612766,46.384578961495755,46.384578961495755
1631213.0,Tyrese Martin,1610612751,46.31764292384711,46.31764292384711
203471.0,Dennis Schroder,1610612758,51.27543122796321,46.14788810516689
1629004.0,Svi Mykhailiuk,1610612762,46.135228073670916,46.135228073670916
203932.0,Aaron Gordon,1610612743,63.59512695917233,45.9298139149578
1641716.0,Jarace Walker,1610612754,45.927987646749315,45.927987646749315
1630591.0,Jalen Suggs,1610612753,61.205386279318155,45.904039709488615
1630631.0,Jose Alvarado,1610612740,48.454150858607356,45.90393239236486
1642846.0,Ace Bailey,1610612762,45.83733247707534,45.83733247707534
201144.0,Mike Conley,1610612750,45.79162709196182,45.79162709196182
201587.0,Nicolas Batum,1610612746,45.66178428618027,45.66178428618027
1630191.0,Isaiah Stewart,1610612765,54.11459701177898,45.57018695728756
1642856.0,Egor Dëmin,1610612751,47.61924926233831,44.97373541443062
1628960.0,Grayson Allen,1610612756,69.16264122689647,44.95571679748271
1641709.0,Ausar Thompson,1610612765,56.83429262563728,44.86917838866101
1628389.0,Bam Adebayo,1610612748,65.53167793829616,44.837463852518425
1642954.0,Will Richard,1610612744,49.5876711260957,44.62890401348613
1631101.0,Shaedon Sharpe,1610612757,56.51408859175291,44.616385730331245
1631165.0,Keon Ellis,1610612758,46.91298967814885,44.5673401942414
1642271.0,Kyle Filipowski,1610612762,47.18140649377345,44.56021724411937
1630557.0,Corey Kispert,1610612764,47.06396339710042,44.44929876392818
1628386.0,Jarrett Allen,1610612739,59.26098004481163,44.44573503360873
203484.0,Kentavious Caldwell-Pope,1610612763,44.32432051218069,44.32432051218069
203500.0,Steven Adams,1610612745,50.61269392694662,44.28610718607829
1642258.0,Zaccharie Risacher,1610612737,52.03728880034551,44.23169548029368
1642264.0,Stephon Castle,1610612759,61.197210778130305,44.197985561982996
1631243.0,Mouhamed Gueye,1610612737,44.06622320406958,44.06622320406958
1631119.0,Jaylin Williams,1610612760,46.3433446149552,44.026177384207436
1628384.0,OG Anunoby,1610612752,65.96900839208739,43.979338928058255
1630314.0,Brandon Williams,1610612742,48.769927080841136,43.892934372757026
1641715.0,Cam Whitmore,1610612764,43.886563434343216,43.886563434343216
1641767.0,Ben Sheppard,1610612754,43.67481948372622,43.67481948372622
1642281.0,Jaylon Tyson,1610612739,58.176928723968544,43.632696542976404
1628971.0,Bruce Brown,1610612743,43.60510262951877,43.60510262951877
1630573.0,Sam Hauser,1610612738,43.475972637058725,43.475972637058725
1641711.0,Gradey Dick,1610612761,43.36761485013984,43.36761485013984
1630172.0,Patrick Williams,1610612741,45.80929146494785,43.2643308280063
1630540.0,Miles McBride,1610612752,51.73753727535216,43.114614396126804
1628370.0,Malik Monk,1610612758,50.67133546991213,43.07063514942531
1642346.0,Ryan Dunn,1610612756,53.72297083450766,42.978376667606135
202685.0,Jonas Valanciunas,1610612743,42.959000612303925,42.959000612303925
1630692.0,Jordan Goodwin,1610612756,50.497537481216405,42.922906859033944
1629731.0,Dean Wade,1610612739,47.59472699906354,42.835254299157185
1641729.0,Brice Sensabaugh,1610612762,45.22507567747174,42.712571473167756
1628415.0,Dillon Brooks,1610612756,60.88862280230805,42.62203596161563
203903.0,Jordan Clarkson,1610612752,42.591541643102545,42.591541643102545
203110.0,Draymond Green,1610612744,49.50670513692572,42.08069936638686
204001.0,Kristaps Porzingis,1610612737,69.88783995408518,41.93270397245111
1631200.0,Kris Murray,1610612757,44.19422067846928,41.868209063813
1630529.0,Herbert Jones,1610612740,49.561924957125754,41.73635785863221
202691.0,Klay Thompson,1610612742,43.848510171751656,41.65608466316407
1627741.0,Buddy Hield,1610612744,41.64628520235404,41.64628520235404
201950.0,Jrue Holiday,1610612757,65.89635726628678,41.61875195765481
1629234.0,Drew Eubanks,1610612758,41.340096955669566,41.340096955669566
1630549.0,Day'Ron Sharpe,1610612751,43.632875389574984,41.20882675682082
1630198.0,Isaiah Joe,1610612760,54.80644106661027,41.1048307999577
1641854.0,Craig Porter,1610612739,48.134615815218154,40.91442344293543
1642345.0,Oso Ighodaro,1610612756,40.7848842854208,40.7848842854208
1630249.0,Vit Krejci,1610612737,50.90325389215211,40.72260311372169
1626162.0,Kelly Oubre Jr.,1610612755,60.75605768788598,40.50403845859065
1630163.0,LaMelo Ball,1610612766,64.05048450823475,40.45293758414826
203935.0,Marcus Smart,1610612747,51.80467921512268,40.292528278428755
1627751.0,Jakob Poeltl,1610612761,54.5075886069166,40.163486341938544
1642267.0,Bub Carrington,1610612764,39.84788093014077,39.84788093014077
1631094.0,Paolo Banchero,1610612753,66.38193344854896,39.82916006912938
1629655.0,Daniel Gafford,1610612742,56.6589594162802,39.66127159139614
1630568.0,Luka Garza,1610612738,44.617613397976704,39.66010079820151
203991.0,Clint Capela,1610612745,42.10319158921101,39.471742114885316
1629013.0,Landry Shamet,1610612752,47.32577444459813,39.43814537049845
1630533.0,Ziaire Williams,1610612751,47.02992633589874,39.19160527991562
1628379.0,Luke Kennard,1610612737,46.05268867080945,39.14478537018803
1630175.0,Cole Anthony,1610612749,41.14654581855418,39.08921852762647
1628368.0,De'Aaron Fox,1610612759,68.90633842561424,38.28129912534124
1627780.0,Gary Payton II,1610612744,39.99844186108376,37.998519768029574
1630194.0,Paul Reed,1610612765,47.86439113442599,37.787677211388946
1630811.0,Keaton Wallace,1610612737,41.80252476180322,37.6222722856229
1628366.0,Lonzo Ball,1610612739,47.01519512461894,37.612156099695156
1629723.0,John Konchar,1610612763,41.669329411852736,37.50239647066746
1642848.0,Tre Johnson,1610612764,44.95876883261246,37.465640693843724
1631246.0,Vince Williams Jr.,1610612763,49.84497669112676,37.38373251834507
1642348.0,Justin Edwards,1610612755,41.97296410315297,37.309301425024856
1627936.0,Alex Caruso,1610612760,49.654662892575594,37.240997169431694
202695.0,Kawhi Leonard,1610612746,78.58588043331648,37.22489073157096
1630171.0,Isaac Okoro,1610612741,44.64999678255743,37.208330652131195
1641775.0,Jordan Walsh,1610612738,47.67413196146295,37.079880414471184
1627884.0,Derrick Jones Jr.,1610612746,53.739584171408616,36.76918916991116
201572.0,Brook Lopez,1610612746,41.063581911657465,36.74109960516721
1626145.0,Tyus Jones,1610612753,36.6671468702183,36.6671468702183
1626156.0,D'Angelo Russell,1610612742,42.98788176909602,36.53969950373162
203114.0,Khris Middleton,1610612764,46.969555960095754,36.531876857852254
1630570.0,Trendon Watford,1610612755,46.9548707490651,36.52045502705064
1628963.0,Marvin Bagley III,1610612764,46.84789416971372,36.437251020888446
1631106.0,Tari Eason,1610612745,52.98354602690656,36.42618789349826
1629637.0,Jaxson Hayes,1610612747,43.67031633662213,36.391930280518444
1630544.0,Tre Mann,1610612766,40.396706349946626,36.144421471004875
1642266.0,Ja'Kobe Walter,1610612761,42.812494088376326,36.05262660073796
1641740.0,Jaylen Clark,1610612750,40.55576449435548,36.04956843942709
1631133.0,Jabari Walker,1610612755,35.858499124334706,35.858499124334706
1630208.0,Nick Richards,1610612756,35.5712559503727,35.5712559503727
1642450.0,Daniss Jenkins,1610612765,47.95718580889808,35.3368737539249
1630551.0,Justin Champagnie,1610612764,39.516743676651316,35.12599437924561
1628396.0,Tony Bradley,1610612754,37.00441997006722,35.05681891901105
1627734.0,Domantas Sabonis,1610612758,62.87382048536515,34.580601266950836
1629020.0,Jarred Vanderbilt,1610612747,44.195488448512265,34.37426879328732
1628371.0,Jonathan Isaac,1610612753,38.127605013874565,34.314844512487106
1642261.0,Dalton Knecht,1610612747,41.04566666782704,34.2047222231892
1630241.0,Sam Merrill,1610612739,56.921063441863126,34.15263806511788
1631107.0,Nikola Jovic,1610612748,45.992485600143304,33.88919991589506
1629652.0,Luguentz Dort,1610612760,48.301058049132614,33.81074063439283
1627747.0,Caris LeVert,1610612765,45.78392957331491,33.73552705402151
1641763.0,Julian Phillips,1610612741,35.478671176269245,33.50763388869873
1642274.0,Yves Missi,1610612740,45.009148761468694,33.16463592950325
1630174.0,Aaron Nesmith,1610612754,56.72667128669079,32.84175706071572
1629614.0,Andrew Nembhard,1610612754,56.21923022323646,32.547975392400055
1642265.0,Rob Dillingham,1610612750,36.282809676749075,32.25138637933251
1627824.0,Guerschon Yabusele,1610612752,33.8426172393657,31.962471837178718
1628436.0,Luke Kornet,1610612759,52.10444099193553,31.84160282840505
1642867.0,Collin Murray-Boyles,1610612761,42.73652395383775,31.49007028177518
1641737.0,Adem Bona,1610612755,43.414098422850614,31.354626638725442
1641722.0,Jordan Hawkins,1610612740,35.016358766984865,31.33042626519698
1629057.0,Robert Williams III,1610612757,49.290958096073986,31.131131429099355
1642383.0,Walter Clayton Jr.,1610612762,39.81471094298659,30.96699740010068
1631128.0,Christian Braun,1610612743,50.571106463775926,30.904565061196397
1630228.0,Jonathan Kuminga,1610612744,47.52549725472661,30.8915732155723
1626204.0,Larry Nance Jr.,1610612739,38.35214421461618,30.681715371692945
1629630.0,Ja Morant,1610612763,51.05408385192673,30.632450311156035
1630526.0,Jeremiah Robinson-Earl,1610612754,41.39554018495858,30.501976978390534
1642363.0,Nique Clifford,1610612758,38.03563336825139,30.42850669460111
1630702.0,Jaden Hardy,1610612742,35.77383846199494,30.4077626926957
1631248.0,Baylor Scheierman,1610612738,38.82647034166271,30.198365821293223
1629011.0,Mitchell Robinson,1610612752,48.86946465813549,29.864672846638364
1630173.0,Precious Achiuwa,1610612758,45.88273816880707,29.8237798097246
1629627.0,Zion Williamson,1610612740,62.857706044441464,29.77470286315648
202699.0,Tobias Harris,1610612765,56.275137718833726,29.618493536228275
1641774.0,Tristan Vukcevic,1610612764,35.49093769708661,29.57578141423884
1642877.0,Micah Peavy,1610612740,37.42174516357428,29.54348302387443
1641731.0,Bilal Coulibaly,1610612764,52.63250092732209,29.240278292956724
1642878.0,Tyrese Proctor,1610612739,36.51390661025395,29.21112528820316
1642864.0,Hugo González,1610612738,37.50222726597579,29.168398984647837
201143.0,Al Horford,1610612744,48.42701143101706,29.056206858610235
1630619.0,Moussa Cisse,1610612742,38.55850218953676,28.91887664215257
1642962.0,Drake Powell,1610612751,42.7374751904772,28.491650126984798
1628988.0,Aaron Holiday,1610612745,41.43429457186709,28.486077518158627
1630592.0,Jalen Wilson,1610612751,33.83019765002361,28.191831375019678
1628997.0,Caleb Martin,1610612742,33.032381792228286,28.077524523394043
1641871.0,Duop Reath,1610612757,35.32651378500818,27.889352988164358
1641724.0,Jett Howard,1610612753,39.77529103986062,27.84270372790243
101108.0,Chris Paul,1610612746,37.725981116431,27.798091348949157
1631110.0,Jeremy Sochan,1610612759,41.09424690871859,27.39616460581239
201567.0,Kevin Love,1610612762,43.78773446298024,26.759171060710145
1642278.0,Tyler Kolek,1610612752,34.3702332872806,26.732403667884906
1631321.0,Sidy Cissoko,1610612757,36.20497707359944,26.67735152791537
1642461.0,Spencer Jones,1610612743,34.03255260509287,26.469763137294457
1630538.0,Bones Hyland,1610612750,36.55633051588275,26.401794261470872
203939.0,Dwight Powell,1610612742,34.97077451913326,26.228080889349943
1642419.0,Jamison Battle,1610612761,35.5235734018774,26.17526461190966
1642353.0,Cam Christie,1610612746,38.239936748749244,26.16416724914422
1631097.0,Bennedict Mathurin,1610612754,60.511869205130566,25.47868177058129
1641772.0,Nae'Qwan Tomlin,1610612739,46.062797940826194,25.33453886745441
203914.0,Gary Harris,1610612749,38.910932478331105,25.29210611091522
1631255.0,Karlo Matković,1610612740,39.892028222376496,25.194965193079895
1642959.0,Chris Youngblood,1610612760,31.492099285520293,25.19367942841624
1642268.0,Isaiah Collier,1610612762,45.06285211793251,25.03491784329584
1630598.0,Aaron Wiggins,1610612760,55.3950900502467,24.927790522611016
1642964.0,Brooks Barnhizer,1610612760,33.17637119788849,24.882278398416368
1630587.0,Isaiah Livers,1610612756,38.00950356379732,24.706177316468256
1642382.0,Branden Carlson,1610612760,37.810774397356994,24.577003358282045
1626192.0,Pat Connaughton,1610612766,38.765853658371526,24.483697047392543
1642862.0,Liam McNeeley,1610612766,35.62142524445074,24.37255411462419
1630311.0,Pat Spencer,1610612744,40.478829202260656,24.287297521356393
1631230.0,Dominick Barlow,1610612755,48.330447517991324,24.165223758995662
1642484.0,RayJ Dennis,1610612754,35.256889918132366,24.1231352071432
1631172.0,Ousmane Dieng,1610612760,34.19424208961189,23.935969462728323
1630611.0,Gui Santos,1610612744,31.894567217926216,23.920925413444664
1630579.0,Jericho Sims,1610612749,34.1590021287047,23.911301490093287
1642875.0,Maxime Raynaud,1610612758,39.837794949778925,23.902676969867354
1629599.0,Amir Coffey,1610612749,31.595201241694916,23.696400931271185
204456.0,T.J. McConnell,1610612754,49.8220633874554,23.599924762478874
1641707.0,Taylor Hendricks,1610612762,38.5091060864631,23.53334260839412
1630560.0,Cam Thomas,1610612751,52.892695440934055,23.507864640415136
1642860.0,Will Riley,1610612764,32.379091121198684,23.38489914308794
1631218.0,Trayce Jackson-Davis,1610612744,38.94344355075244,23.366066130451465
1642844.0,Dylan Harper,1610612759,52.3194473210972,23.25308769826542
1630534.0,Ochai Agbaji,1610612761,33.952570262465954,23.230705969055652
1642404.0,Chaz Lanier,1610612765,36.461488445038526,23.02830849160328
1642920.0,Kobe Sanders,1610612746,39.61947494005575,22.937590754769122
1642868.0,Carter Bryant,1610612759,31.586059245295058,22.812153899379762
1642854.0,Asa Newell,1610612737,37.9935118307926,22.79610709847556
1631126.0,Caleb Love,1610612757,39.06807349831048,22.618358341127124
1641744.0,Zach Edey,1610612763,64.11516895746834,22.440309135113917
203992.0,Bogdan Bogdanovic,1610612746,47.31161902337552,22.410766905809457
1628975.0,Jevon Carter,1610612741,44.2124449006697,22.10622245033485
1628502.0,Nigel Hayes,1610612756,31.521166127729554,22.064816289410686
1628418.0,Thomas Bryant,1610612739,33.659098310669904,21.87841390193544
1641712.0,Rayan Rupert,1610612757,33.80579724396973,21.351029838296668
1641738.0,Kobe Brown,1610612746,33.77537485896988,21.33181570040203
203076.0,Anthony Davis,1610612742,70.88510119719675,21.265530359159023
1642355.0,Bronny James,1610612747,34.67374623833705,21.189511590094867
203954.0,Joel Embiid,1610612755,63.332244694996966,21.110748231665653
1642272.0,Jared McCain,1610612755,40.974585524981,20.4872927624905
1641765.0,Olivier-Maxence Prosper,1610612763,37.06892467727568,20.387908572501626
1643007.0,Taelon Peter,1610612754,32.248906800050804,20.3677306105584
1631207.0,Dalen Terry,1610612741,35.816836318531614,19.89824239918423
1631117.0,Walker Kessler,1610612762,71.30169410009742,19.80602613891595
1642869.0,Noah Penda,1610612753,39.29798305767985,19.648991528839925
203482.0,Kelly Olynyk,1610612759,38.755127912295336,19.377563956147668
1630574.0,Ariel Hukporti,1610612752,31.561043187441918,19.287304170103397
1631099.0,Keegan Murray,1610612758,76.75444172680056,19.18861043170014
1630545.0,Terrence Shannon Jr.,1610612750,37.95888005907461,18.979440029537304
1629673.0,Jordan Poole,1610612740,51.09858478537006,18.82579439461002
1642262.0,Cody Williams,1610612762,30.77375668924637,18.806184643428338
1642885.0,Mohamed Diawara,1610612752,30.203005710184506,18.457392378446087
1631121.0,Bryce McGowens,1610612740,38.612267112559195,18.29002126384383
1642859.0,Jase Richardson,1610612753,32.70781759087836,17.9892996749831
1626172.0,Kevon Looney,1610612740,37.55276535202475,17.788152008853828
1629632.0,Coby White,1610612741,63.95859272535549,17.766275757043193
1628449.0,Chris Boucher,1610612738,39.93051744816701,17.746896643629782
1629162.0,Jordan McLaughlin,1610612759,39.78396316029668,17.6817614045763
1627752.0,Taurean Prince,1610612749,43.835976173086785,17.534390469234715
1630256.0,Jae'Sean Tate,1610612745,30.46728990758002,17.13785057301376
1641726.0,Dereck Lively II,1610612742,48.0764874763603,16.826770616726105
1630192.0,Zeke Nnaji,1610612743,33.38354319119408,16.69177159559704
1642905.0,Yang Hansen,1610612757,31.18166181435106,16.41140095492161
1631120.0,JD Davison,1610612745,37.28563608137513,16.31246578560162
1642866.0,Joan Beringer,1610612750,32.622161906527396,16.311080953263698
1630214.0,Xavier Tillman,1610612738,36.473593437711074,16.210485972316032
1642352.0,Keshad Johnson,1610612748,38.220441687742415,16.09281755273365
1631124.0,Julian Strawther,1610612743,32.12736961460044,16.06368480730022
1641706.0,Brandon Miller,1610612766,60.07752559878745,15.809875157575645
1642949.0,Yanic Konan Niederhäuser,1610612746,33.15843201374968,15.706625690723532
1631247.0,Luke Travers,1610612739,39.0920270376406,15.63681081505624
1631103.0,Malaki Branham,1610612764,34.6761433750072,15.411619277780977
1642354.0,KJ Simpson,1610612766,36.13222050009408,15.213566526355402
1630322.0,Lindy Waters III,1610612759,34.22776714577523,15.21234095367788
1631104.0,Blake Wesley,1610612757,46.61603658589299,14.720853658703048
1629216.0,Gabe Vincent,1610612747,37.6571341418208,14.644441055152532
1629636.0,Darius Garland,1610612739,48.81302570876618,14.643907712629856
1631245.0,Quenton Jackson,1610612754,55.23517597400166,14.535572624737277
1629027.0,Trae Young,1610612737,57.766834253125175,14.441708563281294
203486.0,Mason Plumlee,1610612766,34.20024928433442,14.400104961825017
1642269.0,Devin Carter,1610612758,35.34174126550172,14.136696506200689
1642358.0,AJ Johnson,1610612764,27.96755628734442,13.98377814367221
1631159.0,Leonard Miller,1610612750,31.293631098814163,13.908280488361848
1642853.0,Rasheer Fleming,1610612756,30.8994610593856,13.90475747672352
1642914.0,Javon Small,1610612763,34.73344634323696,13.893378537294787
1642275.0,Tidjane Salaün,1610612766,37.70639751889784,13.891830664857096
