index,SEASON_ID,Player_ID,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,PERSON_ID,Name,TEAM_ID,FGPM,FG%,FTPM,FT%,FG%_RT,FT%_RT,PTS_RT,FG3M_RT,REB_RT,BLK_RT,AST_RT,TOV_RT
271,22024.0,1630224.0,33.51315789473684,7.578947368421052,17.82894736842105,2.9210526315789473,8.289473684210526,3.3947368421052633,4.157894736842105,0.5657894736842105,4.171052631578948,4.7368421052631575,3.4473684210526314,0.8552631578947368,0.32894736842105265,2.5,1.5657894736842106,21.473684210526315,2.1973684210526314,1630224,Jalen Green,1610612745,-2.671052631578948,1.3927771556550939,2.6315789473684212,3.076023391812866,0.17237428887572495,0.40414905877833274,0.654851869190129,0.6525755879059351,0.33872991218113385,0.08597488038277512,0.29755337789603475,-0.5239520958083832
272,22024.0,1630227.0,4.666666666666667,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333,1.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,1630227,Daishen Nix,0,-0.3333333333333333,3.730496453900708,0.0,0.4444444444444445,0.4616974587669002,0.05839416058394161,0.010165184243964422,0.0,0.09534619750283768,0.0,0.08631319358816276,-0.27944111776447106
273,22024.0,1630228.0,25.0,5.682926829268292,12.487804878048781,1.048780487804878,3.292682926829268,3.5365853658536586,5.317073170731708,1.1951219512195121,3.4146341463414633,4.609756097560975,2.2439024390243905,0.8780487804878049,0.4634146341463415,1.5121951219512195,1.9024390243902438,15.951219512195122,-0.5121951219512195,1630228,Jonathan Kuminga,1610612744,-1.1219512195121961,2.9418785677218455,1.7560975609756095,2.200542005420054,0.364095737793224,0.289122307281467,0.48644125577215114,0.23430202387130256,0.3296420364884693,0.12111973392461198,0.1936783856124628,-0.31692712136702206
274,22024.0,1630230.0,27.317460317460316,5.285714285714286,10.365079365079366,0.8888888888888888,3.1904761904761907,1.8095238095238095,2.2222222222222223,1.1587301587301588,3.7777777777777777,4.936507936507937,2.857142857142857,1.0634920634920635,0.15873015873015872,1.5555555555555556,1.619047619047619,13.26984126984127,-1.3492063492063493,1630230,Naji Marshall,1610612742,0.20634920634920562,4.270178993583247,1.3968253968253967,1.8412698412698412,0.5284901927076485,0.24191866527632952,0.40467114418829797,0.19858156028368792,0.3530079455164586,0.04148629148629148,0.24660912453760792,-0.3260146373918829
275,22024.0,1630231.0,21.11904761904762,2.5,4.595238095238095,0.35714285714285715,1.3571428571428572,0.8571428571428571,1.0952380952380953,0.6904761904761905,2.2142857142857144,2.9047619047619047,1.0952380952380953,0.40476190476190477,0.5238095238095238,0.5476190476190477,2.380952380952381,6.214285714285714,-3.2857142857142856,1630231,KJ Martin,1610612762,0.4047619047619051,4.468591691995947,0.6190476190476188,1.0634920634920633,0.5530463448917473,0.13972888425443167,0.18950807769105102,0.0797872340425532,0.20771850170261066,0.13690476190476192,0.09453349773941637,-0.11477045908183633
276,22024.0,1630241.0,19.575757575757574,2.409090909090909,6.0,1.893939393939394,5.181818181818182,0.42424242424242425,0.4393939393939394,0.5454545454545454,1.6363636363636365,2.1818181818181817,1.4545454545454546,0.7121212121212122,0.18181818181818182,0.45454545454545453,1.7272727272727273,7.136363636363637,4.666666666666667,1630241,Sam Merrill,1610612739,-1.1818181818181817,2.88201160541586,0.4090909090909091,0.8535353535353536,0.3566864225178092,0.11214333112143332,0.21762735358669288,0.4231141199226306,0.15602105045918893,0.047520661157024795,0.12554646340096404,-0.09526401741970604
277,22024.0,1630243.0,13.586206896551724,1.6206896551724137,4.620689655172414,0.5862068965517241,2.3793103448275863,0.5172413793103449,0.5862068965517241,0.8275862068965517,0.7931034482758621,1.6206896551724137,1.1724137931034482,0.9655172413793104,0.3448275862068966,0.7586206896551724,1.2758620689655173,4.344827586206897,-3.3793103448275863,1630243,Trevelin Queen,1610612753,-1.3793103448275863,2.6845194424064553,0.44827586206896564,0.8927203065134102,0.33224419856327936,0.11729171910395171,0.13249791876615696,0.1309611151870873,0.11589494696465615,0.09012539184952978,0.10119477868957012,-0.15899236010737147
278,22024.0,1630245.0,30.282608695652176,4.804347826086956,9.76086956521739,1.3478260869565217,4.108695652173913,1.3478260869565217,1.7173913043478262,0.5652173913043478,2.9347826086956523,3.5,4.521739130434782,0.9347826086956522,0.391304347826087,1.5,2.282608695652174,12.304347826086957,-5.086956521739131,1630245,Ayo Dosunmu,1610612741,-0.1521739130434785,3.911655874190563,0.9782608695652173,1.4227053140096617,0.4841182933697729,0.18692478578229133,0.3752278879619911,0.3011100832562442,0.25028376844494893,0.10227272727272728,0.39028574492038814,-0.3143712574850299
279,22024.0,1630249.0,20.46,2.46,5.26,1.52,3.7,0.54,0.8,0.34,2.36,2.7,2.62,0.62,0.5,0.88,1.94,6.98,-1.46,1630249,Vít Krejčí,1610612737,-0.33999999999999986,3.723829787234042,0.28,0.7244444444444444,0.46087237205351456,0.09518248175182482,0.21285895806861502,0.3395744680851064,0.19307604994324631,0.13068181818181818,0.22614056720098646,-0.18443113772455091
280,22024.0,1630256.0,11.354166666666666,1.3125,2.8541666666666665,0.25,0.7916666666666666,0.6666666666666666,0.9791666666666666,0.9791666666666666,1.3333333333333333,2.3125,0.9375,0.5416666666666666,0.14583333333333334,0.4166666666666667,1.6041666666666667,3.5416666666666665,0.5416666666666666,1630256,Jae'Sean Tate,1610612745,-0.22916666666666652,3.834663120567375,0.35416666666666663,0.7986111111111112,0.4745894386635521,0.10492700729927008,0.10800508259212198,0.05585106382978723,0.1653660612939841,0.038115530303030304,0.0809186189889026,-0.08732534930139721
